FIELD_1,FIELD_2,FIELD_3,FIELD_4,TAR_WI.TIF,SLOPE,CURVATURE,PLANCURVAT,PROFILECUR,TAR_CATCHA,ASPECT
9,1120,970,23.20000000,7.83709621,0.14603803,-0.00320007,-0.00122127,-0.00197881,417.82635498,3.17559528
9,1120,960,23.30000000,8.11715603,0.13137521,-0.00159973,-0.00079986,-0.00079987,502.51034546,3.18701982
9,1120,950,20.10000000,8.74292088,0.11673974,-0.00199982,-0.00086978,-0.00113003,602.20483398,3.20985770
9,1120,940,20.90000000,10.23671532,0.09036221,-0.00400085,-0.00091844,-0.00308242,736.10308838,3.33032846
9,1120,930,20.90000000,11.60516262,0.05773719,-0.00440033,-0.00234802,-0.00205231,1291.97448730,3.66717792
9,1120,920,20.20000000,12.37581348,0.04212962,-0.00279968,-0.00274381,-0.00005587,15783.34375000,4.32306385
9,1120,910,20.90000000,12.09822273,0.04929505,-0.00400024,-0.00272503,-0.00127521,5415.88037109,5.02132654
9,1120,900,19.30000000,10.89240456,0.08537807,-0.00600006,-0.00157285,-0.00442721,469.62060547,5.52256823
9,1120,890,19.40000000,9.26897621,0.12501542,-0.00279999,0.00002012,-0.00282011,365.75061035,5.67311335
9,1120,880,22.90000000,7.82425499,0.13403931,0.00079987,0.00045632,0.00034354,325.36117554,5.66638422
9,1120,870,22.10000000,7.67457342,0.11789471,0.00200012,0.00080839,0.00119173,293.18362427,5.57547760
9,1120,860,20.20000000,7.65368652,0.10430977,0.00239990,0.00102189,0.00137801,258.00183105,5.47076082
9,1120,850,20.50000000,7.64503670,0.09114742,0.00240021,0.00113239,0.00126782,227.89854431,5.35807896
9,1120,840,16.00000000,7.66990376,0.07810352,0.00199951,0.00135975,0.00063976,205.39169312,5.17603207
9,1120,830,20.80000000,7.62354326,0.06974380,0.00079926,0.00138465,-0.00058539,180.09387207,4.94348478
9,1140,830,18.70000000,7.53227472,0.07244001,0.00240021,0.00197222,0.00042799,168.31558228,4.92058706
9,1140,840,21.30000000,7.62439871,0.07721523,0.00240021,0.00191473,0.00048548,194.41940308,5.18182707
9,1140,850,20.90000000,7.66060257,0.08678731,0.00239990,0.00140629,0.00099361,222.11151123,5.36738110
9,1140,860,21.00000000,7.67801666,0.09803609,0.00200073,0.00115678,0.00084395,250.61030579,5.53374529
9,1140,870,17.30000000,7.67499113,0.11217254,0.00200043,0.00108249,0.00091794,280.76281738,5.66809368
9,1140,880,21.30000000,7.65573025,0.12780300,0.00199982,0.00077368,0.00122613,309.06207275,5.77079344
9,1140,890,17.70000000,8.29987335,0.12771425,-0.00160004,0.00002554,-0.00162558,355.40811157,5.78818750
9,1140,900,21.20000000,9.95605564,0.09929656,-0.00359985,-0.00048903,-0.00311083,426.13693237,5.66176605
9,1140,910,18.20000000,11.42073917,0.06177605,-0.00320007,-0.00147964,-0.00172043,1022.29650879,5.31383991
9,1140,920,21.60000000,12.26716042,0.04102534,-0.00199982,-0.00229590,0.00029609,12618.83496094,4.76114178
9,1140,930,20.90000000,12.07819748,0.04390373,-0.00479950,-0.00345013,-0.00134937,5857.50292969,3.99141884
9,1140,940,16.50000000,10.76972008,0.07733776,-0.00599976,-0.00161128,-0.00438847,776.46813965,3.48374963
9,1140,950,19.60000000,9.03431702,0.11249140,-0.00320007,-0.00059257,-0.00260750,598.79730225,3.32857227
9,1140,960,17.90000000,8.14040852,0.12854730,-0.00079956,-0.00009797,-0.00070159,504.41760254,3.28130102
9,1140,970,20.70000000,7.91794777,0.13988107,-0.00199951,-0.00045576,-0.00154375,435.66094971,3.24832439
9,1140,980,25.60000000,7.66895723,0.15439270,-0.00280029,-0.00080988,-0.00199041,371.56060791,3.23167014
9,1140,990,18.00000000,7.42457438,0.16428007,-0.00200012,-0.00153122,-0.00046890,308.10900879,3.23825765
9,1140,1000,21.90000000,7.23758554,0.15490855,0.00079956,-0.00112875,0.00192831,242.11132813,3.26356196
9,1140,1010,25.40000000,7.08621979,0.12952070,0.00199951,-0.00081381,0.00281332,176.96575928,3.28023243
9,1160,1020,16.20000000,8.25289249,0.09269545,0.00159973,-0.00045990,0.00205963,121.49079895,3.34742212
9,1160,1010,17.60000000,7.15935278,0.12043116,0.00279968,-0.00001473,0.00281441,175.32499695,3.32440305
9,1160,1000,24.80000000,7.18464279,0.15316996,0.00359955,0.00034766,0.00325188,227.26475525,3.31739378
9,1160,990,23.10000000,7.31782341,0.16998595,0.00039978,-0.00009101,0.00049079,285.81088257,3.31727886
9,1160,980,24.00000000,7.60625219,0.15983300,-0.00319977,-0.00090183,-0.00229794,360.25662231,3.34142089
9,1160,970,21.00000000,7.90760326,0.14221190,-0.00240021,-0.00071236,-0.00168784,437.67422485,3.35268784
9,1160,960,17.20000000,8.17763329,0.12570573,-0.00160004,-0.00044221,-0.00115783,513.21661377,3.37313795
9,1160,950,22.20000000,9.17051125,0.10620618,-0.00360016,-0.00091509,-0.00268506,603.86694336,3.43664670
9,1160,940,20.40000000,10.83308887,0.07416664,-0.00440002,-0.00137189,-0.00302813,770.68103027,3.64738870
9,1160,930,20.60000000,12.08589172,0.04426580,-0.00399963,-0.00296404,-0.00103559,8195.59277344,4.21843338
9,1160,920,20.90000000,12.12294960,0.04269426,-0.00280029,-0.00225756,-0.00054273,7882.64599609,5.07116175
9,1160,910,21.40000000,10.98219967,0.06791008,-0.00320038,-0.00055735,-0.00264303,507.33068848,5.56021118
9,1160,900,21.00000000,9.35873318,0.10677907,-0.00440063,-0.00064353,-0.00375710,421.21520996,5.74436235
9,1160,890,19.80000000,7.87035608,0.13161331,-0.00240021,-0.00064133,-0.00175888,347.92147827,5.81277704
9,1160,880,19.30000000,7.53377581,0.13210915,0.00079987,0.00029357,0.00050630,281.80899048,5.78924513
9,1160,870,19.20000000,7.44996452,0.12034538,0.00240082,0.00113116,0.00126966,238.49780273,5.68600845
9,1160,860,17.60000000,7.44014025,0.10503069,0.00280029,0.00160559,0.00119470,209.63812256,5.53133345
9,1160,850,17.60000000,7.53201389,0.09055398,0.00199951,0.00131387,0.00068564,202.42221069,5.34928083
9,1160,840,19.50000000,7.60230923,0.07943770,0.00119965,0.00102943,0.00017022,194.66416931,5.18165588
9,1180,880,26.90000000,7.53528404,0.12941502,0.00200012,0.00071368,0.00128644,277.07577515,5.81266880
9,1180,890,19.00000000,7.65942669,0.13732521,0.00160065,0.00087175,0.00072889,330.86038208,5.80982971
9,1180,900,21.10000000,8.66212273,0.12389322,-0.00159973,0.00043877,-0.00203851,391.30200195,5.76205111
9,1180,910,19.10000000,10.36383247,0.08878836,-0.00519959,-0.00139918,-0.00380040,501.71655273,5.61721134
9,1180,920,21.60000000,11.60564709,0.05407665,-0.00560059,-0.00336099,-0.00223959,4519.47802734,5.15125561
9,1180,930,20.20000000,11.85339069,0.04550982,-0.00400024,-0.00362617,-0.00037408,9688.14648438,4.37674761
9,1180,940,18.50000000,10.85393047,0.06757231,-0.00399933,-0.00172546,-0.00227387,1002.23681641,3.73779035
9,1180,950,19.80000000,9.24366093,0.10368954,-0.00440002,-0.00080730,-0.00359272,636.01837158,3.48461413
9,1180,960,20.70000000,8.13877010,0.13313673,-0.00200073,0.00006231,-0.00206304,519.65997314,3.41373324
9,1180,970,20.90000000,7.87770081,0.15023957,-0.00079956,-0.00000458,-0.00079498,446.53363037,3.40900469
9,1180,980,23.50000000,7.66991043,0.15659963,-0.00079987,0.00011097,-0.00091084,376.78845215,3.39118409
9,1180,990,21.20000000,7.45444059,0.15792194,-0.00000031,-0.00023653,0.00023622,306.10836792,3.34391451
9,1180,1000,23.00000000,7.30080128,0.14451228,0.00160065,-0.00046298,0.00206363,242.07014465,3.32820988
9,1180,1010,18.80000000,7.30345345,0.11714733,0.00239960,-0.00033899,0.00273859,181.90208435,3.35565305
9,1180,1020,20.00000000,8.47310448,0.08783000,0.00159943,-0.00038795,0.00198738,123.26759338,3.40584850
9,1200,1020,13.90000000,8.73571396,0.07968043,0.00320068,-0.00003539,0.00323608,136.06690979,3.52674580
9,1200,1010,16.80000000,7.49788809,0.11585753,0.00239960,-0.00080583,0.00320543,212.89685059,3.47421670
9,1200,1000,22.70000000,7.51106977,0.14232478,0.00039948,-0.00145919,0.00185866,294.61236572,3.43906355
9,1200,990,22.30000000,7.66253567,0.15506531,-0.00160034,-0.00152758,-0.00007276,370.65631104,3.42692351
9,1200,980,20.90000000,7.83217525,0.15291652,-0.00200043,-0.00111552,-0.00088491,433.60427856,3.42434955
9,1200,970,21.00000000,7.98438692,0.14916702,-0.00200043,-0.00116750,-0.00083293,493.56927490,3.43177438
9,1200,960,21.20000000,8.19720078,0.13671049,-0.00279999,-0.00079953,-0.00200045,564.21032715,3.47483945
9,1200,950,19.90000000,9.14239693,0.10382710,-0.00479950,-0.00153560,-0.00326389,693.84033203,3.60953307
9,1200,940,21.40000000,10.62490368,0.06865918,-0.00440033,-0.00291189,-0.00148844,1577.43164063,3.99903107
9,1200,930,21.00000000,11.41828823,0.05439818,-0.00360046,-0.00356615,-0.00003431,7505.58398438,4.58347893
9,1220,980,19.00000000,7.61370087,0.16084805,-0.00120026,-0.00000762,-0.00119263,365.07278442,3.48088598
9,1220,990,21.80000000,7.44609547,0.16025871,0.00120026,0.00044635,0.00075390,307.69506836,3.48877454
9,1220,1000,20.20000000,7.42351484,0.13856952,0.00400055,0.00058134,0.00341921,263.46539307,3.53141856
9,1220,1010,21.00000000,7.68103313,0.10118668,0.00440033,0.00051517,0.00388516,219.41825867,3.62285995
9,1180,830,18.70000000,7.56735516,0.06444789,0.00199951,0.00150090,0.00049861,154.47276306,4.93105555
9,1180,840,19.60000000,7.49841785,0.07054365,0.00200012,0.00143471,0.00056541,159.26179504,5.18236685
9,1180,850,20.70000000,7.38588762,0.08269085,0.00359955,0.00211753,0.00148201,162.08045959,5.43802977
9,1180,860,18.80000000,7.35000944,0.10010340,0.00320038,0.00161659,0.00158379,183.79034424,5.66756392
9,1180,870,19.60000000,7.41300058,0.11670645,0.00199982,0.00089115,0.00110867,223.69889832,5.78519583
9,1200,920,21.80000000,11.06282806,0.05941083,-0.00319916,-0.00301805,-0.00018111,3416.24145508,5.18355131
9,1200,910,23.70000000,9.78932285,0.08662217,-0.00359985,-0.00130040,-0.00229946,586.92010498,5.66963339
9,1200,900,20.90000000,8.30722046,0.11685289,-0.00160034,0.00016429,-0.00176463,426.28854370,5.88052940
9,1200,890,21.50000000,7.81477451,0.12761900,0.00040070,0.00026443,0.00013626,361.87564087,5.89978266
9,1200,880,19.70000000,7.69672441,0.12294433,-0.00040009,-0.00030762,-0.00009247,311.07934570,5.86660337
9,1200,870,14.40000000,7.52885246,0.11752819,-0.00039948,-0.00046751,0.00006804,252.73298645,5.80817509
9,1200,860,18.60000000,7.34835434,0.10424399,0.00160034,0.00035291,0.00124743,190.01234436,5.72964907
9,1200,850,16.20000000,7.23539352,0.08261890,0.00439972,0.00227975,0.00211997,139.33418274,5.54049206
9,1200,840,18.90000000,7.32818556,0.06576857,0.00319916,0.00219714,0.00100202,121.70429230,5.23718739
9,1220,840,15.60000000,7.63914537,0.05118036,0.00320007,0.00167811,0.00152197,101.24166870,5.38712740
9,1220,850,13.80000000,7.37118483,0.07148745,0.00320038,0.00097061,0.00222977,141.74655151,5.65643978
9,1220,860,17.40000000,7.45512772,0.09473219,0.00319977,0.00068505,0.00251472,194.75309753,5.75359678
9,1220,870,17.40000000,7.52195168,0.11490368,0.00239990,0.00056150,0.00183840,246.05662537,5.79628420
9,1220,880,21.70000000,7.59186506,0.13030329,0.00200012,0.00054876,0.00145136,295.00433350,5.83318901
9,1220,890,20.10000000,7.75360727,0.13646694,-0.00040070,-0.00055931,0.00015861,361.48733521,5.83908081
9,1220,900,20.80000000,8.12336731,0.12292473,-0.00399994,-0.00136595,-0.00263399,453.21725464,5.77608871
9,1220,910,20.20000000,9.43677711,0.08978601,-0.00600037,-0.00244937,-0.00355100,602.61950684,5.56853199
9,1220,920,24.30000000,10.74938869,0.06119284,-0.00400024,-0.00266226,-0.00133798,2591.71777344,5.16873598
9,1220,930,22.30000000,11.17319775,0.05242063,-0.00279968,-0.00277660,-0.00002309,5731.84912109,4.57857752
9,1220,940,23.20000000,10.33826256,0.06877489,-0.00439972,-0.00233443,-0.00206529,1445.38244629,4.01951408
9,1220,950,21.50000000,8.91494751,0.10508646,-0.00440002,-0.00120096,-0.00319906,702.07409668,3.69013762
9,1220,960,23.60000000,8.17990685,0.13662474,-0.00280060,-0.00086709,-0.00193351,554.22351074,3.55317163
9,1220,970,23.90000000,7.85347414,0.15317304,-0.00159973,-0.00055859,-0.00104114,443.61859131,3.49202371
9,1240,1010,19.80000000,7.76339722,0.09856365,0.00319916,0.00050326,0.00269590,208.11111450,3.63690376
9,1240,1000,23.70000000,7.42268467,0.13310733,0.00359985,0.00032876,0.00327109,253.88748169,3.50822735
9,1240,990,24.40000000,7.52119303,0.15376036,0.00000000,-0.00099910,0.00099910,319.31826782,3.48374677
9,1240,980,19.40000000,7.72006226,0.15582509,-0.00160065,-0.00128057,-0.00032008,394.36819458,3.51973629
9,1240,970,23.60000000,7.92147064,0.14960869,-0.00120026,-0.00078568,-0.00041457,464.72406006,3.58743882
9,1240,960,26.30000000,8.15075016,0.13925369,-0.00279968,-0.00114167,-0.00165801,547.63281250,3.65631509
9,1240,950,19.30000000,8.60723972,0.11569187,-0.00440033,-0.00193743,-0.00246290,692.49475098,3.79886270
9,1240,940,21.10000000,9.68820381,0.08639261,-0.00520050,-0.00286632,-0.00233418,1333.63671875,4.08273983
9,1240,930,24.10000000,10.64541721,0.06552638,-0.00559937,-0.00423083,-0.00136854,3959.66381836,4.57479668
9,1240,920,21.00000000,10.31102467,0.07011983,-0.00520020,-0.00368828,-0.00151191,2296.25659180,5.20151424
9,1240,910,21.10000000,8.95161629,0.09688080,-0.00440002,-0.00181401,-0.00258602,545.86456299,5.57790804
9,1240,900,22.90000000,8.03375721,0.12235386,-0.00200043,-0.00063100,-0.00136943,433.89825439,5.73578882
9,1240,890,19.70000000,7.78650856,0.12944867,-0.00080017,-0.00073126,-0.00006891,356.29104614,5.79549265
9,1240,880,17.20000000,7.61252975,0.12148835,0.00079987,-0.00063844,0.00143830,282.95617676,5.81587648
9,1240,870,16.90000000,7.49051905,0.10386065,0.00280029,0.00042720,0.00237309,218.34306335,5.79379654
9,1240,860,21.10000000,7.43578863,0.08333504,0.00199982,0.00010714,0.00189268,171.47703552,5.72839022
9,1240,850,15.40000000,7.33993864,0.06316923,0.00199951,0.00040771,0.00159180,124.42826843,5.59856415
9,1240,840,20.70000000,7.71347332,0.04697632,0.00159973,0.00089231,0.00070743,83.26249695,5.37716150
9,1260,840,21.10000000,8.14963627,0.03200497,0.00360016,0.00115137,0.00244879,51.51841736,5.38714123
9,1260,850,20.00000000,7.53779554,0.05135519,0.00160034,0.00011388,0.00148646,95.80711365,5.63578033
9,1260,860,20.20000000,7.39584160,0.07037474,0.00200012,0.00010521,0.00189491,143.85958862,5.73059654
9,1260,870,15.90000000,7.50255442,0.08945525,0.00280029,0.00023525,0.00256504,194.53106689,5.74467373
9,1260,880,18.00000000,7.60694218,0.10644642,0.00120056,-0.00065214,0.00185270,250.58393860,5.73152447
9,1260,890,19.70000000,7.67203760,0.12143666,0.00120056,-0.00030505,0.00150561,300.19210815,5.70200396
9,1260,900,20.50000000,7.78785467,0.12477951,-0.00200012,-0.00109048,-0.00090964,345.27435303,5.66200542
9,1260,910,20.40000000,8.51512432,0.10497384,-0.00439972,-0.00232404,-0.00207568,468.29782104,5.49107456
9,1260,920,22.60000000,9.83782196,0.08116646,-0.00600098,-0.00477453,-0.00122644,1920.52380371,5.07691526
9,1260,930,21.70000000,10.07729053,0.07945628,-0.00399994,-0.00375971,-0.00024023,2313.34570313,4.51007175
9,1260,940,19.90000000,9.16422176,0.09484606,-0.00399994,-0.00260669,-0.00139325,1076.90832520,4.12147236
9,1260,950,21.50000000,8.53954601,0.11697969,-0.00320007,-0.00158420,-0.00161587,691.52929688,3.87883425
9,1260,960,23.70000000,8.18938828,0.13698111,-0.00279968,-0.00153262,-0.00126706,560.81793213,3.72557187
9,1260,970,25.20000000,7.87141943,0.14885694,-0.00239990,-0.00145507,-0.00094484,440.01034546,3.64998484
9,1260,980,20.40000000,7.59938574,0.15178104,-0.00160034,-0.00104430,-0.00055604,341.21926880,3.61693358
9,1260,990,22.10000000,7.35708284,0.14958565,0.00080048,-0.00040214,0.00120262,264.25527954,3.60227227
9,1260,1000,19.70000000,7.23543024,0.12944902,0.00320038,-0.00010102,0.00330140,205.34098816,3.62929058
9,1260,1010,23.20000000,8.03433990,0.09101105,0.00360016,-0.00014181,0.00374197,159.33451843,3.74782729
9,1260,1020,15.80000000,9.50352192,0.04856221,0.00320038,0.00083516,0.00236522,130.25640869,4.07300091
9,1280,1020,21.20000000,9.46809864,0.04023981,0.00359955,0.00283460,0.00076495,110.89627838,4.46138954
9,1280,1010,20.90000000,8.36908913,0.07006332,0.00440033,0.00080148,0.00359885,126.54620361,3.85640144
9,1280,1000,20.50000000,7.31357956,0.11169381,0.00319977,-0.00029504,0.00349481,186.70613098,3.68507218
9,1280,990,23.20000000,7.40435600,0.13819997,0.00119995,-0.00083004,0.00202999,257.84347534,3.68571115
9,1280,980,25.60000000,7.61161041,0.14812127,-0.00040039,-0.00120087,0.00080048,337.80654907,3.73145151
9,1280,970,23.70000000,7.79952145,0.15025973,-0.00079956,-0.00088018,0.00008062,413.00415039,3.78641415
9,1280,960,21.40000000,7.99452829,0.14306100,-0.00200012,-0.00099890,-0.00100122,480.00469971,3.84344268
9,1280,950,25.10000000,8.25713634,0.12799756,-0.00239960,-0.00102617,-0.00137343,564.70642090,3.93797755
9,1280,940,20.40000000,8.76764011,0.10666353,-0.00399963,-0.00213127,-0.00186836,801.32037354,4.13993454
9,1280,930,20.70000000,9.37499428,0.08878856,-0.00520050,-0.00391040,-0.00129010,1257.30908203,4.45105934
9,1280,920,20.70000000,9.51954269,0.08252277,-0.00600006,-0.00526004,-0.00074002,1366.56665039,4.96909523
9,1280,910,21.70000000,8.29020691,0.09876352,-0.00320038,-0.00236905,-0.00083133,465.18011475,5.45496321
9,1280,900,18.20000000,7.66302061,0.11274534,-0.00080017,-0.00102979,0.00022962,278.66177368,5.66087866
9,1280,890,19.90000000,7.50787258,0.10254150,0.00119934,-0.00045710,0.00165644,219.72579956,5.68440533
9,1280,880,20.10000000,7.47458839,0.08385640,0.00119995,-0.00064002,0.00183997,179.18948364,5.67538929
9,1280,870,18.90000000,7.37488842,0.06785126,0.00159943,-0.00027647,0.00187589,135.14877319,5.70743275
9,1280,860,15.30000000,7.63514853,0.04988860,0.00359985,0.00064111,0.00295874,91.58976746,5.71183872
9,1280,850,20.60000000,8.40916729,0.02779570,0.00359985,0.00058414,0.00301571,54.37682724,5.62530470
9,1280,840,20.40000000,9.27550602,0.00565692,0.00399963,0.00329987,0.00069977,27.48518562,3.92699075
9,1300,850,18.20000000,8.91540527,0.01118001,0.00440002,0.00270395,0.00169607,29.72325897,1.39090621
9,1300,860,16.30000000,8.45300293,0.02201925,0.00360046,0.00208996,0.00151050,43.74581146,0.04539811
9,1300,870,20.00000000,7.84217834,0.03477050,0.00320038,0.00108007,0.00212030,72.62292480,5.96142769
9,1300,880,25.00000000,7.48171377,0.04935684,0.00159973,-0.00072175,0.00232148,115.69504547,5.72888041
9,1300,890,18.60000000,7.40922308,0.07267258,0.00240021,-0.00073734,0.00313755,150.23527527,5.63418245
9,1300,900,17.40000000,7.49545145,0.09239238,0.00039978,-0.00167068,0.00207046,198.50315857,5.52068281
9,1300,910,19.00000000,8.15768909,0.09251909,-0.00360046,-0.00381207,0.00021161,385.37045288,5.24356318
9,1300,920,18.70000000,8.69466305,0.08995653,-0.00399963,-0.00408844,0.00008881,643.81713867,4.77896261
9,1300,930,21.10000000,8.57758236,0.10054176,-0.00440033,-0.00310181,-0.00129852,629.62524414,4.40003967
9,1300,940,22.00000000,8.28918743,0.11628439,-0.00279999,-0.00165663,-0.00114336,535.55224609,4.15288496
9,1300,950,21.40000000,8.01180553,0.13234621,-0.00239929,-0.00148342,-0.00091588,455.25927734,3.98013544
9,1300,960,19.30000000,7.81617212,0.14488885,-0.00159943,-0.00105123,-0.00054819,406.24713135,3.86880302
9,1300,970,21.10000000,7.71557379,0.14393851,0.00000000,-0.00068667,0.00068667,365.17922974,3.82926512
9,1300,980,23.20000000,7.62798262,0.13151659,0.00080017,-0.00077251,0.00157268,308.40286255,3.81986904
9,1300,990,18.30000000,7.47714520,0.11292356,0.00199951,-0.00050792,0.00250744,231.71476746,3.79568028
9,1300,1000,21.30000000,7.44822454,0.08723633,0.00360046,0.00033401,0.00326645,158.39677429,3.82168651
9,1300,1010,18.40000000,8.28075886,0.05574527,0.00240051,0.00082282,0.00157769,115.71273804,4.07963419
9,1320,1020,16.70000000,9.10259914,0.03549558,0.00119995,0.00160953,-0.00040958,114.84161377,4.88218260
